Unnamed: 0,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
96,The Elder Scrolls V Skyrim,613015,english,"If you don't, then you'd have wished you did when you realize how much you wish you had previously wished you hadn't forgotten to wish for this.",1321408101,1321408101,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,279,4,9768,0,8646,1525653713
97,The Elder Scrolls V Skyrim,514815,english,This shit is bananas.,1321407531,1321407531,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.66E+16,388,25,77666,0,54586,1482273190
98,The Elder Scrolls V Skyrim,228207,english,best.game.ever.,1321405923,1321405923,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,72,1,6017,0,5804,1391295464
99,The Elder Scrolls V Skyrim,483806,english,"fucking cliff racers!!! oops, i mean dragons.",1321405896,1321405896,TRUE,0,0,0.474238873,0,TRUE,FALSE,FALSE,7.66E+16,213,27,12107,0,6109,1509661845
0,The Elder Scrolls V Skyrim,348623,english,Best gaming experience I've had in a long while.,1321405487,1321405487,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,325,15,17004,0,13719,1582401938
1,The Elder Scrolls V Skyrim,3345865,english,FUCKING DRAGONS !!!!,1321405288,1321405288,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,242,10,3102,0,3102,1330416000
2,The Elder Scrolls V Skyrim,3814477,english,"The best game I have ever played. No joke.
So many things to do.
There are dragons.
Dragons & dragons & dragons & dragons
Dragons & dragons & dragons & dragons
Dragons & dragons & dragons & dragons
etc...",1321403017,1321403017,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,145,4,14135,0,9920,1481570075
3,The Elder Scrolls V Skyrim,1773658,english,"If you don't play this game, Alduin the World Eater will pimpslap you with his gigantic leathery wing.",1321394513,1321394513,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,68,5,7644,0,6029,1445069124
4,The Elder Scrolls V Skyrim,70665,english,"This game is amazing in every way and the best part about it, you can mod it to make it even better!!! =D",1321393283,1321393283,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,496,22,54577,0,7371,1551118878
5,The Elder Scrolls V Skyrim,214323,english,great,1321393037,1321393037,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,330,1,13330,0,6289,1597970711
6,The Elder Scrolls V Skyrim,1186477,english,"Amazing and a worthy successor to its predecessor ""The Elder Scrolls 4: Oblivion"" a must play, hours of fun and an almost endless exploration of the northern province of Tamriel",1321392801,1321392801,TRUE,1,0,0.49398157,0,TRUE,FALSE,FALSE,7.66E+16,1648,24,30328,0,23851,1520768529
7,The Elder Scrolls V Skyrim,368513,english,"It's skyrim, what can I say. Game of the decade! :)",1321383687,1321383687,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,360,4,13349,0,10343,1446890173
8,The Elder Scrolls V Skyrim,236678,english,Brilliant. Nothing short of brilliant.,1321382647,1321382647,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,812,19,3811,0,2416,1389986356
9,The Elder Scrolls V Skyrim,1252441,english,The pies in this game look very tasty.,1321377669,1321377669,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,240,3,44395,0,33893,1478186884
10,The Elder Scrolls V Skyrim,974459,english,owww so shiney !,1321373807,1321373807,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,242,10,3029,0,1956,1469024009
11,The Elder Scrolls V Skyrim,1050315,english,This is an awsome game.,1321370626,1321370626,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,210,18,10395,0,7315,1398815622
12,The Elder Scrolls V Skyrim,2571168,english,"fuck yeah, skyrim",1321362112,1321362112,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,299,23,6540,0,4680,1569950436
13,The Elder Scrolls V Skyrim,1687048,english,Amazing game,1321358085,1321358085,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,766,17,40317,0,15547,1497231610
14,The Elder Scrolls V Skyrim,3380793,english,"one of the best game ive ever played, so worth the money",1321352472,1321352472,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,381,8,7639,0,3726,1477228207
15,The Elder Scrolls V Skyrim,5215233,english,"Worth every penny I've spent. It is truly a work of art. FYI doesn't need very high specs as well - run on high graphic with decent (30-60) fps on 4 years old PC: 4GB ram, 3GhZ core duo, 512 MB NVIDIA 8800 GTS (3 years old graphic card)",1321349305,1321349305,TRUE,1,1,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,85,2,20856,0,9892,1406757240
16,The Elder Scrolls V Skyrim,348684,english,"Simply put, its one of the best games you can play right now.   I've been exploring the map since launch and I still haven't finished it.   The graphics are breathtaking, the game is immersive, and the content is unbeleivable.  All of the little quirks and issues with Oblivion are gone ..  many of the nice ideas from Fallout have been incorporated in (ie. Lock Picking).",1321343232,1321343232,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,156,18,38939,0,35257,1478772718
17,The Elder Scrolls V Skyrim,2291387,english,best game world nothing trumps kk,1321342689,1321342689,TRUE,1,0,0.50940311,0,TRUE,FALSE,FALSE,7.66E+16,320,33,6843,0,6843,1361606400
18,The Elder Scrolls V Skyrim,2144282,english,Wonderful.,1321340358,1321340358,TRUE,0,0,0.497159094,0,TRUE,FALSE,FALSE,7.66E+16,296,44,4354,0,3432,1411037562
19,The Elder Scrolls V Skyrim,1192118,english,"Epic! For once, a game has lived up to it's hype. That's a lot more than I can say for Spore.",1321338404,1321338404,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,605,8,3144,0,1666,1536006541
20,The Elder Scrolls V Skyrim,309777,english,One of the best games I've played in a long time.,1321332894,1321332894,TRUE,1,0,0.50248754,2,TRUE,FALSE,FALSE,7.66E+16,221,4,6651,0,6559,1431809827
21,The Elder Scrolls V Skyrim,2332911,english,"GOTY right here. One of the best video games I have ever played. I honestly didn't think I'd get into it this much. Oblivion was ""ok "" at best so I wasn't too hyped. This caught me off guard. If you make one purchase this year, make it Skyrim.",1321325892,1321325892,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,677,12,7220,0,6743,1584399303
22,The Elder Scrolls V Skyrim,2432923,english,"This is my pick for Game of the Year.  Gameplay is much improved over Oblivion and a number of changes have been made, but most of them seem much more in line with the themes and atmosphere of the setting.  If you are interested, you owe it to yourself to pick up this game.",1321323839,1321323839,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,541,7,21954,0,11440,1407376070
23,The Elder Scrolls V Skyrim,3818364,english,"Plunges you right back into the world of Tamriel where Oblivion left off. So far, the best game of its kind since ... well ... Oblivion. This is how RPG fantasy/action games should be done.",1321321905,1321321905,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,262,8,107127,0,70458,1590215910
24,The Elder Scrolls V Skyrim,479796,english,Awesome,1321318981,1321318981,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,485,11,5032,0,5007,1420931679
25,The Elder Scrolls V Skyrim,2743,english,Absolutely the most stunning and immersive game I've played.  This is a must have for all adventure type gamers.,1321318620,1321318620,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,172,4,7388,0,7271,1460090341
26,The Elder Scrolls V Skyrim,2227189,english,ahoy!,1321316656,1321316656,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,142,4,20241,0,19889,1503275781
27,The Elder Scrolls V Skyrim,3166644,english,"Absolutely Outstanding! More to do that you can imagine, $60 seems like a bargain!",1321313629,1321313629,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,370,9,1581,0,1059,1465433238
28,The Elder Scrolls V Skyrim,613915,english,"Skyrim is beautiful, polished and outright amazing! :D All the shit issues in oblivion have been resolved far as I can see :) Love this game!",1321310397,1321310397,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,610,80,14678,0,14088,1446919264
29,The Elder Scrolls V Skyrim,993887,english,"I recommend this game. GOTY for sure. I haven't gotten too far into it yet, but it's definitely top work from Bethesda.",1321309002,1321309002,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,346,25,5925,0,4121,1426268442
30,The Elder Scrolls V Skyrim,3558175,english,"The best RPG ever made so far. It's the top of it's class in terms of music, graphics, combat, content, explorability, voice acting, animation, and much more than I can list. Bethesda have built this game based on the lessons learned from their previous award winning games. The outcome is that they created a game where the world feels real, combat is dramatic, and the power to choose who you want to be is all yours. This is a masterpiece that you can easily find a sense belonging. Skyrim is destined to become Game of the Year.",1321307852,1321307852,TRUE,1,0,0.50248754,0,TRUE,FALSE,FALSE,7.66E+16,230,10,52448,0,31669,1483755241
31,The Elder Scrolls V Skyrim,1732592,english,It's like oblivion except it doesn't suck,1321301098,1321301098,TRUE,2,0,0.54039669,1,TRUE,FALSE,FALSE,7.66E+16,603,30,78298,0,56079,1540590421
32,The Elder Scrolls V Skyrim,2027149,english,"Buy, play, enjoy. In that order.",1321298457,1321298457,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,587,8,8257,0,6390,1453316764
33,The Elder Scrolls V Skyrim,1191650,english,"it's like ""Game of Thrones"" with less tits and more dragons",1321298257,1321298257,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,221,12,2889,0,743,1555955342
34,The Elder Scrolls V Skyrim,1702056,english,Just do it,1321295565,1321295565,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,202,1,11706,0,9009,1550942438
35,The Elder Scrolls V Skyrim,3472996,english,AWESOME!,1321294737,1321294737,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,178,1,6140,0,5798,1542386524
36,The Elder Scrolls V Skyrim,601863,english,Best game i have ever played... and i have played ALOT of games!,1321293860,1321293860,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,517,13,36246,0,25309,1472706096
37,The Elder Scrolls V Skyrim,490553,english,Amazing in scope and freedom of choice.  A true roleplayer's RPG.,1321292100,1321292100,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,350,8,41807,0,34381,1454760523
38,The Elder Scrolls V Skyrim,823311,english,"After about 2 hours in, honestly the best game I've ever experienced. But you knew that already, it's Skyrim.",1321290803,1321290803,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,749,31,5569,0,5509,1445796185
39,The Elder Scrolls V Skyrim,223078,english,beast,1321284397,1321284397,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,138,1,3515,0,3055,1450907205
40,The Elder Scrolls V Skyrim,4532664,english,"Skyrim is awesome! If you have played the Elder Scrolls before, then you've already pre-ordered it. IF not, Go get it now. This is the game of the century (If TES; VI is not released.) I couldn't recommend it more.",1321277392,1321277392,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,284,5,12385,0,4416,1474285494
41,The Elder Scrolls V Skyrim,4127713,english,dream game,1321274082,1321274082,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,126,5,7809,0,4740,1475840809
42,The Elder Scrolls V Skyrim,50497,english,As if anything needs to be said here...recommended!,1321265973,1321265973,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,374,17,7369,0,7008,1462216360
43,The Elder Scrolls V Skyrim,4044715,english,BEST RPG I PLAYED YET!!!!!;D,1321265764,1321265764,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,99,5,11951,0,8647,1525030685
44,The Elder Scrolls V Skyrim,179105,english,dragons.,1321262267,1321262267,TRUE,1,0,0.516238153,2,TRUE,FALSE,FALSE,7.66E+16,299,2,6697,0,3733,1564359424
45,The Elder Scrolls V Skyrim,228769,english,"The next installment in TES, do I need to say more? This is a REAL successor to TES IV. A bit consolized UI, but the gameplay is so awesome that it kind of evens it up, without even talking about MOD SUPPORT!",1321260608,1321260608,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,258,4,4867,0,4638,1445693460
46,The Elder Scrolls V Skyrim,2797875,english,Best RPG this year well WOURTH your money getting it. but remember don't mess with the GIANTS!!!,1321260584,1321260584,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,456,6,23614,0,12728,1503859537
47,The Elder Scrolls V Skyrim,3328081,english,ze gaiemesesmezezzesses,1321259486,1321259486,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,140,15,5072,0,4857,1413089012
48,The Elder Scrolls V Skyrim,79381,english,"Holy Crap: Even with its dated graphics which still hold very well atleast for scenery (up close, it seems a tad bit too low res), the story and roleplaying elements make much up for the somewhat glitchy graphics. So far after finishing two of the larger Factions (Thief Guild and the Dark Brotherhood) I have already been well satisfied for the full price I paid for the game. And I have yet to even finish the main game! The Dragons however do respawn (to my dismay)... 

There is also a huge variation of things to do from Dungeoneering, Mining (oh god), Blacksmithing, Questing (normal aside,there are definetly randomly generated Assassination gigs, as well as thief quests so far that I've discovered), Torture (yes, to get info on where they have hidden their treasure (see generated quests) ), or simply lots of places to Explore and Clear. While I doupt I'd be playing long after finishing most of the larger quest lines, I'd probably pop into Skyrim every now and then to simply play in it.",1321256711,1321256711,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,678,32,8211,0,7144,1410230175
49,The Elder Scrolls V Skyrim,2420170,english,"There are times when some games touch the fine line between video gaming and art.﻿ Skyrim is definitely at the top of the list. Is it a perfect game? Nothing is perfect, and nothing appeals to everyone. It is, however, a clear testimony of what can be achieved through vision, passion and love of one's work. That is what Bethesda offered respectfully to all of us. A huge 'thank you' to Todd Howard and everyone who worked on Skyrim. And Jeremy Soule, you're the man.",1321254972,1321254972,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,197,21,42362,0,15628,1457876436
50,The Elder Scrolls V Skyrim,686295,english,this game makes up entirely for the production of brink by bethesda.  GOTY,1321252083,1321252083,TRUE,1,1,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,786,62,1910,0,1910,1345186800
51,The Elder Scrolls V Skyrim,542414,english,A+ Must Buy for RPG fans or any fan of gaming.,1321251834,1321251834,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,150,11,30106,0,17496,1428788858
52,The Elder Scrolls V Skyrim,2783667,english,100% recommended! Best Single Player Game I have every played! Period,1321250870,1321250870,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,125,10,17890,0,15409,1408258029
53,The Elder Scrolls V Skyrim,1871190,english,THE BEST THE BEST THE BEST THE BEST,1321250695,1321250695,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,198,24,40355,0,21772,1593841356
54,The Elder Scrolls V Skyrim,1062583,english,"Well, I usually do not write a review until I have finished the game, or at least put enough hours into it to make sure I know most of the game content, but Skyrim is a different story. In fact, the story is amazing, the conbat feels a lot better and gameplay all around is amazing. The graphics are really good also if you have a nice machine to ramp up to ultra settings. The set pieces are amazing also. Most times you wander into a town, duneon or any other area and it just bewhilders you of the amazing artistry that is present. The music and sound is also amazing! We cannot leave out the new perk system. Like FO3, every level you gain, you get to invest a perk into any of the trees available, and wow, there are many. I could go on, and on about the great things of Skyrim, but I will hit a bad note. The interface. In fact, I have no idea why they have messed up the interafce so bad since others have done it well. Great game overall, but the interface is probably the biggest downside.",1321245968,1321245968,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,630,73,10647,0,9869,1412846080
55,The Elder Scrolls V Skyrim,454306,english,Its farken awesome!,1321245876,1321245876,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,355,6,7914,0,5431,1551158453
56,The Elder Scrolls V Skyrim,2430675,english,"Best open world RPG to date, highly recommended!!",1321245682,1321245682,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,626,9,42388,0,24319,1590219296
57,The Elder Scrolls V Skyrim,2786306,english,Games just don't get any better then this.,1321245352,1321245352,TRUE,0,0,0.453257799,1,TRUE,FALSE,FALSE,7.66E+16,262,9,2984,0,2984,1343286000
58,The Elder Scrolls V Skyrim,4126932,english,"insane
",1321244739,1321244739,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,415,20,5762,0,3983,1455600561
59,The Elder Scrolls V Skyrim,702087,english,"The fifth game in the excellent Elder Scrolls series, this game lived up to the hype. It is beautiful, entertaining and will keep you doing all the side quests for as long as you can bare. If anyone is thinking about buying this, do it.",1321243901,1321243901,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,723,14,3928,0,3744,1440419906
60,The Elder Scrolls V Skyrim,3362059,english,"I'm only about 12 hours into the game, but this is easily the best RPG I've ever played, in the entire history of everything. The world is so large, I'll spend MONTHS exploring every crevasse (and that's without DLC). The controls are easy, and the game is reasonably challenging. And hey, the story's cool, to boot (well, at least so far).",1321243268,1321243268,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,378,11,24627,0,13419,1466391757
61,The Elder Scrolls V Skyrim,2786686,english,EPIC,1321241836,1321241836,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,410,4,5405,0,5231,1494611695
62,The Elder Scrolls V Skyrim,3661314,english,"The best computer game ever. I'm going to be losing weeks of my life to exploring the cold and icy landscapes of Skyrim. Delving into mines, smashing through dungeons, rollocking around forts and sneaking into wherever I can find gold.

I've been waiting for over a year for this release - having worn out two pc game discs (and an Xbox) playing Oblivion over the years, on console and pc, I was worried this release of the Elder Scrolls title might disappoint.  Thankfully Bethesda have pulled out all the stops with great graphics, fantastic story development, great little Easter eggs for TES fans and much improved voice acting. 

If you don't already own it buy it now. This is a gaming cultural phenomenon, make sure you are part of gaming history and start playing now.

99/100",1321240312,1321240312,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,241,62,20889,0,20837,1418866022
63,The Elder Scrolls V Skyrim,221464,english,"A fine example of what PC gaming is all about. Nearly perfect, a must play game.",1321239162,1321239162,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,488,10,5130,0,4747,1375905494
64,The Elder Scrolls V Skyrim,538897,english,"Everyone that knows me, knows that The Elder Scrolls series is something I will play until the end of time. So it should come to no surprise that I am recommending Skyrim. But don't let me be your sole decision, ask why Steam recorded over 250,000 Skyrim players at one time, toppling MW3!",1321237229,1321237229,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,199,5,9272,0,5224,1521725905
65,The Elder Scrolls V Skyrim,146333,english,I.  CAN'T.  STOP.,1321235466,1321235466,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,125,7,132816,0,76989,1550986141
66,The Elder Scrolls V Skyrim,662181,english,Probably better than your real life.,1321233480,1321233480,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,175,11,18303,0,17459,1421965814
67,The Elder Scrolls V Skyrim,216045,english,"Extremely absorbing gameplay and great visuals make this a winner, there is so much to do in this game that you'll never get bored!",1321232339,1321232339,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,772,22,33642,0,26239,1457749863
68,The Elder Scrolls V Skyrim,2392150,english,"This game is magnificent. It grows upon the success that was Oblivion in a great way. Almost everything has been improved in some way. The graphics are better, and it all around feels like you're there.

Besides the occasional hilarious looking glitch (Ex: My follower swimming through air, I almost pissed myself laughing) the only other problem I have is that the master volume is WAY too low. I have to turn up my volume to the point where the game is now audible, but Steam messages are deafening. Most other glitches are quite typical with Bethesda games however.

I completely reccommend this game. If you enjoyed previous Elder Scrolls games, you'll love this. If you're new, the story might be a bit more confusing, but not that hard to pick up.

My score: 9.5/10 - Not perfect, but damn near close.",1321230423,1321230423,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,365,4,9105,0,6446,1447123463
69,The Elder Scrolls V Skyrim,978020,english,I played 40 hours in the first weekend it was out and did not get bored of it. Will make you cry with happiness from both ends.,1321226648,1321226648,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,1029,90,14046,0,10926,1406373920
70,The Elder Scrolls V Skyrim,2337857,english,"Meine Fresse ist das episch! Richtig, richtig geil. :)",1321226476,1321226476,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,242,4,7189,0,7181,1391540033
71,The Elder Scrolls V Skyrim,4524175,english,It looks amazing and is fucking awesome in general,1321225743,1321225743,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,261,4,5502,0,5443,1406360616
72,The Elder Scrolls V Skyrim,984083,english,Hands down one of the best games I've ever played.,1321211762,1321211762,TRUE,1,0,0.50248754,0,TRUE,FALSE,FALSE,7.66E+16,138,8,20788,0,15029,1512180661
73,The Elder Scrolls V Skyrim,3253334,english,"At the moment im only nine hours into the game...... and it feels like 10 minutes, from the very start this game is freaking amazing. GO BUY IT RIGHT THE HELL NOW and wave your life goodbye, but its worth it..
very worth it.",1321207649,1321207649,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,209,6,8442,0,7541,1391301509
74,The Elder Scrolls V Skyrim,3483175,english,"Best RPG to date...period.   Whether you enjoy questing, exploring, crafting, or fighting this game has it and does it better than most MMOs do.  Don't just sit there...buy it!",1321202309,1321202309,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,321,13,27881,0,27577,1375600908
75,The Elder Scrolls V Skyrim,2358807,english,"I had a very high expectation for this game and in 10 years, this is the first game that not only actually delivers...but exceeded said expecation. That was $60 very damn well spent.",1321201623,1321201623,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,312,35,2827,0,2725,1554663178
76,The Elder Scrolls V Skyrim,386100,english,Genialt episk spil.. Det kan bare ikke blive bedre!,1321198242,1321198242,TRUE,0,1,0.472440958,1,TRUE,FALSE,FALSE,7.66E+16,271,60,13413,0,7055,1580751062
77,The Elder Scrolls V Skyrim,2462787,english,"If you enjoy wandering, have ever enjoyed wandering, or think you too could someday enjoy wandering, there is no better world to get completely lost in.  This game is breathtakingly beautiful (even the incredible menu system), there are a number of significant improvements over past games in the series, and it's just a lot of fun.  Buy it if you love yourself.",1321197944,1321197944,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,298,1,11125,0,5695,1452449046
78,The Elder Scrolls V Skyrim,712155,english,"OMG buy this game. imagine a bad ass oblivon mixed with awesome new gameplay and pretty much everything new. the items look awesome, so does magic. Mixing spells is fun, i think they have to be the same tho cuz lightning and fire together didnt do anything cool :( although i do not like the new perk system. makes it hard to get all the ability bonusess like in oblivion. (have to focus on a tree more) Game is insane though.",1321197285,1321197285,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1506,129,9188,0,7089,1438233217
79,The Elder Scrolls V Skyrim,1352905,english,"Not much of an RPG fan, but this is awesome!
",1321196593,1321196593,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,559,7,7431,0,7118,1573676046
80,The Elder Scrolls V Skyrim,1613146,english,buy this.,1321191859,1321191859,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,271,5,46516,0,18478,1572487601
81,The Elder Scrolls V Skyrim,214433,english,"Buy it, Buy twice!",1321190929,1321190929,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,256,5,10458,0,2704,1555225236
82,The Elder Scrolls V Skyrim,3364694,english,BY ODIN'S BEARDED BALLS THIS GAME IS UNREAL,1321188332,1321188332,TRUE,0,0,0.480513722,0,TRUE,FALSE,FALSE,7.66E+16,138,11,53517,0,28415,1527407277
83,The Elder Scrolls V Skyrim,1156740,english,Bah bah bah bah baaaah.. Im loving it,1321188161,1321188161,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,225,7,15272,0,10632,1459273657
84,The Elder Scrolls V Skyrim,2955879,english,"Epic, buy now",1321187648,1321187648,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,80,3,3909,0,2890,1435858577
85,The Elder Scrolls V Skyrim,3745850,english,Game of the century,1321182215,1321182215,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1098,10,5515,0,5326,1447042719
86,The Elder Scrolls V Skyrim,2285807,english,"Do not worry about the price as this will keep you going for more than 3 games. The tutorial is pretty bad as always but there is soooo much crafting (including smithing, Alec). My favourite update from oblivion is perks shown when you zoom in on the skills menu. Go look up the official demos on youtube if you want a good look.",1321181837,1321181837,TRUE,1,0,0.514285684,2,TRUE,FALSE,FALSE,7.66E+16,287,9,28357,0,11154,1528238699
87,The Elder Scrolls V Skyrim,127128,english,This game just keeps getting better and better as you progress through the story. I have no complaints. I can honestly say I've never sat and played a game as much as I have been doing with this one. I'm hooked.,1321179463,1321179463,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,465,29,3759,0,3303,1390686988
88,The Elder Scrolls V Skyrim,2516499,english,bethesda makes yet another masterpiece!,1321177735,1321177735,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,216,2,6152,0,6070,1390370478
89,The Elder Scrolls V Skyrim,1610481,english,PLAY THIS GAME! IT'S LIKE HAVING SEX WITH PRINCESS LEIA AND CATWOMAN AT THE SAME TIME!!!,1321176705,1321176705,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,314,7,1853,0,1629,1420931368
90,The Elder Scrolls V Skyrim,5374180,english,"Much better than I anticipated. If you loved Morrowind, but was somewhat disappointed with Oblivion like I was, this game makes up for all that and more. Highly recommended, it's worth every penny.",1321173586,1321173586,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1563,15,18536,0,10069,1507835665
91,The Elder Scrolls V Skyrim,4466686,english,"This game can be very..very..very..long if your OCD for sidequests like I am..(i dont even know if i have the main story in my quests) and worried about walking into the infinate looping sidequests. The game has a few bugs in but its nothing game breaking, its enjoyable to RPG fans and obviously to elder scrolls fans. The 1st dragon kill can be very satisifiying but after like 10 of them it just feels like a normal enemy since the random spawn is so common.",1321173340,1321173340,TRUE,3,0,0.561752975,1,TRUE,FALSE,FALSE,7.66E+16,1613,15,16964,0,6282,1530460870
92,The Elder Scrolls V Skyrim,1105412,english,"It does nothing innovative, but the improvements are just asthonishing. 

RECOMMENDED!",1321172254,1321172254,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,291,25,10961,0,10776,1373316247
93,The Elder Scrolls V Skyrim,830564,english,If you dont have this already then get this.  If you cant get this then I pity you.,1321169017,1321169017,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,205,5,20684,0,15149,1449195483
94,The Elder Scrolls V Skyrim,475079,english,"scaling enemies are no more, you don't have to do hours of inane crap like jumping for a perfect level up and the game world is gorgeous",1321167644,1321167644,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,434,3,14691,0,5731,1467143909
95,The Elder Scrolls V Skyrim,644817,english,AMAZING GAME! SKYRIM = MINDSPLOSION,1321167125,1321167125,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,405,3,9947,0,6600,1451871990
96,The Elder Scrolls V Skyrim,3862612,english,Bethesda finally got it right!,1321164435,1321164435,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,76,1,10467,0,10291,1373143529
97,The Elder Scrolls V Skyrim,2748491,english,"Mojang's Skyrim is the best in the series. Thanks notch, for all you do,",1321162649,1321162649,TRUE,1,0,0,1,TRUE,FALSE,FALSE,7.66E+16,311,7,6835,0,4159,1476505495
