,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
56,Sands of Salzaar,76895365,english,"我不知道为什么当初这个游戏评价那么高，但玩一轮下来我觉得现阶段这个游戏真的是不好玩。

１。　虽然地图大，有很多势力，但其实每个地图能做的事情都一样。　
２。　平衡性差，打架要么是你碾压，要么就是完全打不过，　完全没有任何技术或者战术可言。
３。　兵种多样但都没什么不同，　他们的成长也不会给你任何惊喜，　就是资源经验够了就升级。但用起来都一样。
４。　各种角色其实都差不多，没什么背景，招募的方式也一样。　
５．　所有任务都是从这里到那里，干掉某个敌人。
６.　最最最最让人感觉不好玩的地方：　操作手感，按什么都有延迟，就十五年前的ｆｌａｓｈ　游戏都没这么差的打击感。　
7.　传统国人游戏的通病，　没有仔细琢磨和设计游戏的成长进度，就是为了自由而自由，　毫无循序渐进地慢慢展露游戏的各个精粹，当然本身游戏也没什么内容。　
8.　天赋系统就是简单无聊。没有什么组合或者发展方向可言。技能系统也是，反正就一直点就是了",1601615434,1601615870,FALSE,1,0,0.529367507,0,TRUE,FALSE,TRUE,7.65612E+16,208,8,231,231,231,1601443863,,
57,Sands of Salzaar,76895486,english,"Although I have not finished the game yet I can gladly say this game was worth the money. The faction system, combat, and overall everything works really well but theirs a few things missing I would quite like to see such as a more fleshed out siege mode with various maps and possibly obstacles requiring things like siege towers and battering rams, loot drops I feel could use a tweak, and the skill trees could use some more work. Overall its a great game with a lot of potential and I do recommend it for anyone looking for something a little bit like Dynasty Warriors or something to sink hours into.",1601615714,1601615714,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,123,14,1008,1008,506,1601958490,,
58,Sands of Salzaar,76891366,english,i see myself as able to sink many more hours into this game. which is a rare thing these days.,1601607605,1601607605,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,38,1,2721,2721,1780,1602102873,,
59,Sands of Salzaar,76886386,english,"It's good. I'm loving it so far, there is a lot of replayability. A hidden gem due to the language barrier, which is now almost fixed beause we got the english translation release. plenty modding potential with multiplayer in the works. It's just great (does need a few updates but its absolutely worth it for what it is)",1601597661,1601597661,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,177,12,2727,2727,2372,1601685056,,
60,Sands of Salzaar,76884509,english,Really fun game. all should try this little gem out. but please we need more english mods,1601593529,1601593529,TRUE,1,0,0.521739125,0,TRUE,FALSE,TRUE,7.65612E+16,34,4,695,695,695,1601592267,,
61,Sands of Salzaar,76883289,english,确实有后期重复乏力的情况，但整个大框架是没问题的，就看后续怎么填充完善了，支持国产,1601591015,1601591015,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,17,2,1087,1087,1067,1601592863,,
62,Sands of Salzaar,76882804,english,Mount and Blade 2D,1601590075,1601590075,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,99,17,1156,1156,944,1601674013,,
63,Sands of Salzaar,76881614,english,its a very good game i just want that a open map muiltplayer,1601587802,1601587802,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,27,6,701,701,335,1602094099,,
64,Sands of Salzaar,76881327,english,"Game is good for it´s price and worth getting if you like mix of banner lord and dynasty warrior. While this game has some issues in reactivity and some bugs. you can play this thru and play again unlock more points for new character when you play. For sample i can spent 331 points to upgrade to different start what first time you could not do also negative aspect´s like increased difficulty what can be increased as much you want once you play game´s thru those difficulties. So i have played game thru 2 time´s and normally max level is 20 level now its 30 and everything is tougher. There is story based lines and after you play game once thru you unlock nameless class what allows make own character with no story etc. But you will be hated everyone. Story was okay it was not really best selling point for me. But i still had fun with game. 

If i wanted to add anything more to this game it would be these things.

- Allow add more traits to companions what you unlock in game´s and can invate in game in new game... I have one ice mage woman companion who is wonderful with those 4 skills but.... When you play 30 max level class and you have over 20 points not used. It little bit make´s me sad... When skill scrolls typically is same stuff all over again where getting skills to her is pain in hand.

- Improve UI and inventory. There is no reason for this awful UI. Sorry have to say it. When you have remove your weapons to fix them with correct repair hammer is overly complex and when inventory is full you have empty inventory order to do remove your items from character order to fix your weapons. There is issues adding skills to character as sometimes skills wont be enable to dragged to slots. Also why were house does not have same controls as shops have. when i buy stuff from shops i click right mouse and with storage you have click item. Then click correct marker to drag it other slot. When you accidently click move all. You have start over again. When you could have easily just allowed me to right click these things to storage... Small thins lot of frustration.",1601587288,1601587288,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,214,27,3962,3962,3962,1601632516,,
65,Sands of Salzaar,76878503,english,This game has great potential. I like it!,1601582596,1601582596,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,9,3,1561,1561,1441,1601590093,,
66,Sands of Salzaar,76877093,english,"THANK YOU FOR ENGLISH RELEASE!

Amazing game. Yes, it is EA, but it is inexpensive and the potential this has is astounding.

2D top down Mount and Blade is a pretty decent, but broad, descriptor for this game. Support them so this can continue to grow, and you will certainly get the $9(It is $15 normally, currently on sale) worth of gameplay in the first day. 

BIG RECOMMEND",1601580560,1601580560,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,1592,13,1105,1105,1105,1601575131,,
67,Sands of Salzaar,76876959,english,"I like this game, I do have a couple of complaints though. The main points being that I seriously do not find it intuitive, I have played for almost 9 hours and I honestly don't know what I am doing. The fact though that I stayed just for the gameplay and random encounters does put the game in a good light imo. The game needs a proper tutorial and/or a detailed guide that you can follow to understand all the mechanics. Its just not very intuitive yet, which I think is going to really scare a lot of new players away.

I am recommending the game purely on the basis that its fun and that it can improve its new player experience massively.",1601580347,1601580347,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,200,29,527,527,527,1601578620,,
68,Sands of Salzaar,76868764,english,nice,1601569305,1601569305,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,19,2,1973,1973,1594,1602090732,,
69,Sands of Salzaar,76867921,english,hah i cant stop playing this game its so addictive,1601568216,1601568216,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,178,10,1854,1854,1408,1602102539,,
70,Sands of Salzaar,76867740,english,"Have only been playing a short while and as of right now I like the concept, its story elements, and even gameplay. However I'm not sure if its because I'm still in the early game but the AI in combat is atrocious much of the time.

The initial clash is fine, very indicative of charging armies clashing in melee, but after that initial charge it devolves into chaos with all units running everywhere, half or more of the enemies charging my PC hellbent on murdering it ignoring any other sources (makes kiting a hilariously easy way to win any battle), the other half running around like chickens with their heads cutoff occasionally turning around to hit something. 

My other nitpick is there is no indication on how to recover units (or I missed it because am dum dum) under normal circumstances you would expect your units to eventually recover on their own.. but this does not appear to be the case (yet) and require a special potion which appears to only be acquired from the healing talent tree (maybe also dropped too but no luck there yet) of which I only found out through looking up online.

These particular instances aside, I quite enjoy the game. Very much recommend it, especially if you enjoyed the likes of Mount and Blade as you'll feel right at home then, or if you want to enjoy something set in a different area that isn't medieval.",1601567987,1601567987,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,610,25,733,733,163,1601828205,,
71,Sands of Salzaar,76863669,english,"Damn nice game, nice stories i like enjoying this game",1601562582,1601562582,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,15,1,1570,1570,641,1601902695,,
72,Sands of Salzaar,76857851,english,"A Brilliant mixture between RPG and Civ managment

You play a Hero that can level up, learn new abilities and so on like most RPG's and he or she can be costomized greatly down to silly masks, hats and facial expressions. During creation you spend legacy points which you gain while doing special bosses, dungeons and the like so that next character might have the ""nameless"" class, which is basically possibly all the classes from tank to mage rolled into one, that is if you have enough legacy points saved up.

The story is pretty generic in its own, ""save the world"" a few obvious plot twists that you see a mile away, so as main story goes not mind blowing BUT! there are some pretty awesome side quests, where choices affect outcome and so on, so maybe the main story will get fleshed out more later on since it is early access, who knows, at least compearing side quests and the main quest, it seems the main quest got the short end of the stick.

Anyhow in addition to your main character you can hire other heros to join you, the other heros tend to have 1 unique skill and a two secondary skills, which compear to the nameless is a joke, with high arcana mastery (determin how high max level spell casting you can learn in game not from start but in game) a ton of bonus stat skill trees and possibly a whole class or three. and you can also recruit generic soldiers that can rank up.

like Farmer -> mercenary -> Mercenary Spearman or Crossbow or Sword
or Apprentice Witch -> Witch -> Shaman -> High Shaman

some might need to be merged with one another before they can rank up like most wolves you pick up is made up of a unit of 2 in a position but to make them into alpha the highest evolution of wolves it must be 4 in a unit.

You need to acquire towns, train soldiers, keep garrisons perhaps even keep NPC heros in the garrison but if they do they might get bribed away, at least generic soldiers are definatly not going to change sides.

You build Gold (Utar) bazaars which trades with other cities, mines for iron, lumber yards for lumber and jade quarries for jade (mage type units use jade for upgrade or even purchase) in addition to these buildings there are some unique ones, like training cavalery, toxic scorpions, food storage and much more.

Anyway as RPG's goes it has been ages since i have played a game this well made, and at price of 10 bucks it was not only a steal it was down right robbery. The guys making this is making a title that is by all means amazing even with a super generic storyline the other factors make more than enough up for it. Also remember EARLY ACCESS! it aint done yet, expect bugs but honestly aside from getting my character stuck in terrain once, which is ultimatly my own fault from trying to take a short cut through a very thight opening i havent seen another bug.",1601553692,1601553692,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,440,172,2882,2882,1507,1601855101,,
73,Sands of Salzaar,76843623,english,This game is one of the best i have played in a while. Being locked up because of covid has given me the time to play this about 6 hours per day and i am loving every minute of it.,1601523690,1601523690,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,21,3,9237,9237,4169,1601856490,,
74,Sands of Salzaar,76635857,english,f,1601179252,1601510292,TRUE,0,0,0.380068094,1,TRUE,FALSE,TRUE,7.65612E+16,49,7,643,643,643,1601259871,,
75,Sands of Salzaar,76411004,english,"[h1] A Hidden Gem [/h1]

First thing's first, they fixed the Ultrawide issues that rendered me originally unable to play and bordering on refunding. That being said, [b] I am glad I didn't.[/b]

After being sucked into a multi-hour session of this game, exploring the mechanics and play, I can officially say this is a glorious experience.

[u] The combat is exactly what it needs to be. [/u]

Minus the need for better camera controls and rotation, this game has a phenomenally sorted combat system. Granted----the difficulty needs to be scaled a bit better but, all in all, you have the ability to kite the enemy in creative ways regardless of the class you choose.

Right out of the gate they have allowed workshop mods and I wasted no time looking through them and finding you could change a character's artwork AS WELL AS their model. There is already a mod adding Artoria Pendragon, the Saber from Fate, into the game.

These guys know [b] exactly [/b] how to create a game and make sure it has content for years to come, when it isn't even fully released yet!

Well done and I will gladly change my review to a thumbs up for this amazing work of art.",1600833477,1601492338,TRUE,0,0,0.523117065,0,TRUE,FALSE,TRUE,7.65612E+16,358,46,488,466,410,1601521791,1600847370,"Ultrawide support is on the list, we'll get that sorted ASAP."
76,Sands of Salzaar,61941064,english,YES ! ENGLISH IS HERE !,1579194891,1601491490,TRUE,0,0,0.349647105,0,TRUE,FALSE,TRUE,7.65612E+16,549,26,347,171,176,1601503126,,
77,Sands of Salzaar,76815566,english,"Top down Mount and Blade. Great game, great price.",1601478728,1601478728,TRUE,2,1,0.522968173,0,TRUE,FALSE,TRUE,7.65612E+16,775,25,1115,1032,730,1601586857,,
78,Sands of Salzaar,76810705,english,if you like mount and blade you will like this. combat is like league of legends but good rpg elements make different classes fun.,1601472201,1601472201,TRUE,1,1,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,139,2,545,545,494,1601537625,,
79,Sands of Salzaar,76801753,english,"If you enjoy bannerlord or warband this game is a nice addition. It s the same core BUT with spells and skills. All the troops when strong enough have skills or spells too. Seem like you can have settlement and diplomacy. It well made i wont lie.

The only thing that bore me a little are...
- The fighting archer they run around endlessly can take a while to bring them down
- Also the ai run into the map border like glitched bots ( the said archer ) ya they need a little love
- finally it would be more fun to have more hero top down skin or being able to pick step by step head, torse, arm and legs 
   They come in a block so you can t tweek them.",1601454734,1601454734,TRUE,3,1,0.546972871,0,TRUE,FALSE,TRUE,7.65612E+16,154,76,811,811,494,1601768226,,
80,Sands of Salzaar,76801529,english,"'Xian Online'-style with customize character.
Gain gold from reselling item city to city.
Can attack city and occupy then gain resource and tax.
Plunder caravan enemy city. 
Main quest and side quest depending your main character.
Sand box game, do whatever you wanna do.",1601454209,1601454209,TRUE,2,0,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,117,21,7075,7075,4262,1602090641,,
81,Sands of Salzaar,76797658,english,Extremely fun but grindy game. Needs some balancing done to make it better. Wish there were more more English mods.,1601444676,1601444676,TRUE,1,0,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,36,11,3382,3382,3092,1601786705,,
82,Sands of Salzaar,76794053,english,"Better version of dynasty warriors
",1601436355,1601436355,TRUE,1,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,12,2,2388,2388,291,1602044111,,
83,Sands of Salzaar,76539347,english,"just bought it, and this game is a lot of fun, a lot of quests, items, characters .etc",1601045672,1601432410,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,71,18,3562,3562,2525,1602026886,,
84,Sands of Salzaar,76790823,english,"Sands of Salzaar is basically Mount and Blade, but set in an incredibly lore and story deep world reminiscent of the middle east.

Pros:
-Eye-catching aesthetic
-Fantastic 2D Character builder with tons of variety that generates consistently good-looking characters
-Unique and memorable setting
-Surprisingly well fleshed out NPCs
-Tons of story content
-Strategically deep gameplay

Cons:
-Lots of bad-looking assets, especially when it comes to skills
-Combat and tactics are very poorly explained
-Story is not at all intuitive to follow (mechanically, the story itself is solid)
-Plenty of bugs hanging around
-Diplomacy doesn't seem to work(?)

",1601429205,1601429205,TRUE,1,0,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,104,1,800,800,445,1601507319,,
85,Sands of Salzaar,76786099,english,"NO...basic stuff like key bind is missing, 4k support em...whats that...and this is where i end it.!!!",1601419921,1601419921,FALSE,0,3,0.257837534,0,TRUE,FALSE,TRUE,7.65612E+16,25,5,76,6,76,1601419480,,
86,Sands of Salzaar,76780171,english,"24 hours in, I have conquered two nations and established a warmongering anarchy in their dust. I also still haven't found time to go to the first main story quest. No time for that now though the other nations have all declared war on me and are invading so I have places to be and people to mug.",1601410305,1601410305,TRUE,1,2,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,282,3,3388,3388,1438,1602030394,,
87,Sands of Salzaar,76695755,english,"Game is a steal for the current price.

It feels like playing age of wonders but in real time, mount and blade players will find a lot of similarities here as well.

Game is huge already and can become so much better still, really look forward to the next updates.

A definitive recommendation to those who like rpgs and strategy games and when the two genres mix with each other",1601269687,1601401745,TRUE,2,0,0.532037437,0,TRUE,FALSE,TRUE,7.65612E+16,163,79,2374,2374,1184,1601642003,,
88,Sands of Salzaar,61584621,english,"Even though still not translated, u can catch some part of the game, at least fighting, etc., but the game is great and the speed by which updates are incoming is amazing. Dev responded me personally in like few minutes in email without generalized answer, but precise answer. Considering the price and content - good deal. Cant wait for ENG update. :)

EDIT: as of 22nd of September, 2020, it is translated into ENG and already has so many content added! Just amazing builds you can do and also mods you can add (well most are Chinese, but after time I think there will be ENG also)",1578593275,1601390313,TRUE,8,0,0.622515798,0,TRUE,FALSE,TRUE,7.65612E+16,46,24,5042,2950,4200,1601497840,,
89,Sands of Salzaar,76762357,english,"A ton of fun. The translation is... iffy, and may not be the only reason it can be hard to figure out what's happening or what to do, but it's pretty easy to get the hang of through experience with good mechanics, UI that make all that easier.

I generally have more to say but just wanted to do the review now to log this number of hours played. Nice.",1601387276,1601387276,TRUE,4,0,0.523419678,0,TRUE,FALSE,TRUE,7.65612E+16,475,12,7557,6876,4152,1601749995,,
90,Sands of Salzaar,76761127,english,"Played through the spiritmancer story, great sense of progression in this game! Never enjoyed being a wanderer so much in a long time, just doing quest, raiding bandits etc. If the legacy points bit confuses you its on the bottom left in game.",1601385503,1601385503,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,760,21,862,862,647,1601609597,,
91,Sands of Salzaar,76760323,english,28元应该还是很值的游戏,1601384264,1601384264,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,4,1,945,945,268,1601906707,,
92,Sands of Salzaar,76755631,english,"值得一玩吧，毕竟有骑砍的机制作为底子，还是可以有不错的角色扮演体验。
不过美术像一锅乱炖，真就中美合拍什么都有。。
主线剧情的配图直接就穿着板甲的白人骑士，明显开发初期就是西方背景，估计怕被说太像骑砍，后来强行掰成西域
战斗特效也停留在页游审美，花里胡哨的乱的不行，打起来鼠标都找不到。。
最后妹子画得不错吧，可惜不能和同伴表白，也不能生孩子，不知道以后会不会有",1601375842,1601375842,TRUE,0,0,0.440771341,0,TRUE,FALSE,TRUE,7.65612E+16,216,22,1655,1655,1627,1601386580,,
93,Sands of Salzaar,76751448,english,,1601366626,1601366626,TRUE,1,0,0.5,0,TRUE,FALSE,TRUE,7.65612E+16,282,16,589,589,223,1601880550,,
94,Sands of Salzaar,76750289,english,Mount and Blade with ARPG (moba control) and Dynasty Warriors vibe. If you're into those you will love this game.,1601363822,1601363822,TRUE,1,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,131,34,1222,1222,228,1601484323,,
95,Sands of Salzaar,76750222,english,solid M&B style,1601363618,1601363618,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,82,16,490,490,277,1601628901,,
96,Sands of Salzaar,76749634,english,"Before we delve into the bulk of the review, I would like to utter a confession. I bought this game with only minor prior knowledge, having minimal information for the developer or the story itself. I bought this game for the aesthetics and frankly, because of my heartfelt desire to pollinate with that seductive, blue eyed vixen featured on the front cover. Now that my confession has been revealed, allow the genuine review to commence.

Upon loading into the game, I was greeted with personally engraved Chinese messages. Using my knowledge of basic Mandarin, I was able to decipher the true meaning of these messages. It appeared that an entire barrage of threats, perpetuated by the Chinese government was being sent to my person. An onslaught of demands, ‘requested’ my assistance, with refusal to do so resulting in imprisonment in one of their ‘training’ centres. Naturally, I refused to comply with these unfeasible demands, promptly changing the translation to English. Note, the ability to change the language wasn’t exactly concealed and as such it took 10 minutes to locate. You’d presume that you’d be able to alter the default language before you loaded up the game, but alas no, these developers want you to suffer for not speaking fluent Mandarin. 

After, changing the language, I briskly began to play the game, entering the customization section. Quickly, I realised that the options were relatively limited, with the hair and eye colour unable to become modified. As a result, I used what tools were available to my person and set about creating a bug eyed, wilderbeast, wearing the mask of a feline. Truly the epitome of masculinity. After creating my elite Chinese soldier, I delved into the realm of this already peculiar game. Upon loading, I found myself venturing in the barren depths of the Chinese desert, scavenging for supplies like a lowly peon. Due to the lacking tutorial and complete disappearance of any quest markers, I was at a loss. I decided the most logical course of action would be to accumulate an army and fortunately there was an encampment nearby. My cursor revealed that in said encampment there were mistreated prisoners, with the hastily made translation insinuating that the prisoners would fling to my banner if I saved them. Naturally I attempted to free the prisoners, albeit it all went awry. After attempting to assassinate 15 guards, inflicting minor wounds, my skull was cracked open like a coconut crab and I was promptly released with a stern warning.  I was astounded by this utterly idiotic dialogue, these guards who were supposed sadists, torturing defenceless prisoners just allowed an attempted murderer to leave, virtually unscathed. Astoundingly, these guards are a tolerant bunch. After my stern warning I learnt my lesson and began to wander the desolate, bleak plains of Feudal China. Everywhere I went, I was harassed by wolves and insecure bandits, facing animosity in every direction. All the while, I was stuck in this God forsaken desert, surrounded by the same surroundings. Truly an extraordinary start. 

After fighting numerous adversaries, I realised with dismay that the combat was repetitive drivel, with the auto combat rivalling that of even Raid Shadow Legends. From my experience, the combat appears to be occasionally clicking space to dodge, left clicking enemies to attack and sparsely using special abilities, all the while allowing the character to auto manage the majority of the combat. Truly, I would rather have Dwarven harlots come to my house daily, with Jehovah’s witness ham fisting a Bible down my throat then endure this disgraceful combat system. 

Anyhow, even after all seemed bleak, I persevered, determined to try to extract a tinge of enjoyment. Shortly, in my campaign I encountered a bandit leader camp, and promptly decided to “Make Trouble” for them. While I originally envisioned a mass assault, resulting in a massacre, the reality was relatively underwhelming. Apparently the hastily constructed translation meant 1v1 duel the bandit leader with flimsy practice weapons and afterwards shake hands. After my initial triumph, I attempted to fight the bandit leader again, however, the bandit with a gesture of chivalry deigned not to. It is truly astounding, how such courtesy exists in a world rife with violence and bloodshed. 

At this moment I gleaned some significant information, the story, narrative and translation was immensely shoddy. Barely any consistency exists, characters change allegiances on a whim, quests don’t have markers and it all erupts into a confusing mess. The characters motivations if utterly devoid of logic and is frankly ludicrous, I recall witnessing the justification for a quest being, “He seems serious we should do something.” This ties in well with the locations for quests. When compared to a game such as Mount and Blade, although no quest markers existed, the description detailed the location of the village the quest was nearby, allowing the missions to be completely with convenience and administrative efficiency. In this game on most occasions you are told, “Please save and ransom my friend, he is nearby.” GREAT, THANKS. Furthermore, since I am not a Chinese farmer toiling away at my rice fields ,describing a characters appearance as, “He is as a dried vegetable on the first day of the rainy season” makes little sense. Overall, the dialogue is more perplexing than all the solar systems combined, it is a genuine enigma. 

I have witnessed those with Stockholm syndrome, attempting to justify a positive review for this game. They describe this game as a ‘Good alternative to strategy games.’ To call this game a good alternative to other strategies, is equivalent to saying, ‘This toaster is a suitable alternative to bath soap’, it is utterly ridiculous. Those suffering from Stockholm syndrome, furthermore, call the game a ‘Good game with flaws’, which is identical to saying, ‘Ted Bundy is a wholesome man with slight personality flaws.’ It becomes apparent that the undying fans, of this shrivelled, decayed game are severely downplaying the downsides in order to convince themselves that this game in it’s current state is a worthwhile investment. 

Overall, this game is as though I am bound to a chair, being slapped and beaten within an inch of my life by an old man. Every time, I recuperate, he then forces me, under threat of assaulting my wife and children, to play this game, essentially perpetuating me to endure this game. Eventually, after such a prolonged period of playing this game, I scream, I bellow and I shout and eventually the neighbours hear and alert the police, who siege my captors house and eventually save me. Afterwards, I then suffer from trauma and resort to alcoholism in an attempt to purge the memories of my experience playing this, temporarily it succeeds, however, eventually the embodiment of mediocrity returns to haunt my computer. Fortunately, shortly afterwards, I write this review and with the power of venting, all of my inner demons are expelled and once again I am a pure individual, able to escape the wrath of this game and their squirrel developers. It is not often that I play a game of this calibre. I would like to conclude that my enjoyment level while playing peaked at 2/10, that our overlords have flawlessly translated this game and soon it will be ready for cyber warfare.  
",1601362368,1601362368,FALSE,13,10,0.526939511,51,TRUE,FALSE,TRUE,7.65612E+16,74,6,334,334,186,1601706877,,
97,Sands of Salzaar,76746947,english,"Although in early access, the developer is active in updating and checking discussions for feedback.
The gameplay although relatively simple, is interesting to play. If the disable/resistance is re-balanced so that your player character isn't completely useless due to infinite stuns/ unable to combo spells due to enemy resistance which causes enemies to be able to cast spells mid-stun because your stun is halved.",1601355733,1601355733,TRUE,2,0,0.519999981,0,TRUE,FALSE,TRUE,7.65612E+16,203,5,2438,1959,2438,1601197176,,
98,Sands of Salzaar,76741636,english,"Reminds me a lot of Mount and Blade, but like, mixed with a dungeon crawler. Weird combo but works oddly well. still needs some kinks worked out but a great game, can't wait to see how the finished product turns out.",1601344624,1601344624,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,39,15,298,298,298,1601151475,,
99,Sands of Salzaar,76741064,english,I paid $9 for this Game. I have 21 hours in it. I bought this game 2.5 days ago. It's a strong candidate for the best $9 I've ever spent. Between that and my first box of condoms because that girl in 2020.... :'(,1601343523,1601343523,TRUE,0,5,0.451127827,0,TRUE,FALSE,TRUE,7.65612E+16,298,12,3056,3056,1282,1602094813,,
0,Sands of Salzaar,76738606,english,Best,1601338671,1601338671,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,231,1,2319,2219,1371,1601562604,,
1,Sands of Salzaar,76737038,english,"This game is super basic and has so much room to be expanded on and growth, but I've never played anything quite like it.",1601335637,1601335637,TRUE,1,0,0.501836538,0,TRUE,FALSE,TRUE,7.65612E+16,313,21,5708,5708,1891,1602102346,,
2,Sands of Salzaar,76734084,english,i like the army battles and rpg feel of leveling up my main character,1601330395,1601330395,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,8,1,233,233,225,1601351204,,
3,Sands of Salzaar,76731148,english,Having a several hundred people on screen killing each other is fun.,1601325769,1601325769,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,146,12,1650,1550,800,1602102481,,
4,Sands of Salzaar,76730651,english,这游戏的部落关系做的很奇怪，自己单方面改善关系做不到。我现在把雪山黑崖毒蝎都平了；把雄鹰打到双月谷7座城的时候他来求和了...我同意了以后再对对方亲善现在友好度70多（虽然那个部落领主对我的是-100仇恨哈哈）。我打算把骆驼平了再去统一雄鹰，别问我主线，我凤凰还没凑满呢233233,1601325043,1601325043,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,144,22,2104,2104,1854,1601518816,,
5,Sands of Salzaar,76728646,english,"This game is pretty much a top-down Mount and Blade with it's own unique differences. My only complaints are that food expires a bit too fast, and that it's a little tedious finding certain individuals during mail or bounty quests. Overall, the gameplay is smooth and fresh. Also, I wish the traders had more than one animal to sell. Definitely give this game a try",1601322167,1601322167,TRUE,1,0,0.523809552,0,TRUE,FALSE,TRUE,7.65612E+16,79,1,1869,1869,904,1602103236,,
6,Sands of Salzaar,76728035,english,LOVING THIS GAME!!! it is a lot of fun and the character builds can be waky and powerful and its awesome!,1601321404,1601321404,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,128,8,1853,1399,1853,1601320737,,
7,Sands of Salzaar,76727094,english,nice game i love killing the group of enemy's and stealing their city's,1601320252,1601320252,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,98,1,1250,1253,1120,1601385942,,
8,Sands of Salzaar,76726318,english,"Very good value early access game with the promotion.

Strong Mount and Blade-style game with an ARPG twist.
I also noticed some influence from Heroes of Might and Magic.

Game just needs a bit of polish and minor QOL improvements which the devs are already working on.",1601319244,1601319244,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,43,4,1623,1623,780,1601799105,,
9,Sands of Salzaar,76723228,english,Amazing game!!!!!!!,1601315313,1601315313,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,87,2,976,976,294,1601915635,,
10,Sands of Salzaar,76722296,english,"This game is great, the world feels alive and unique in both of my 2 playthrough so far. Different characters have different storylines and playstyles to keep the game fresh game after game. The devs are active with their translators on the English localization discord and they send out hotfixes multiple times a day.

The devs really are going above and beyond and it is incredible how much they care about this game. I highly recommend if you want to see a really cool concept that's executed well, get even better over time.",1601314254,1601314254,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,118,8,1770,1770,1599,1601405730,,
11,Sands of Salzaar,62744972,english,"I bought this game when I got their promise about ENGLISH language in game will be supported in the near future, but after a month, NO process, NO info about this. So I leave this negative review here to remind them

I will change the review later if english is supported in game",1580488745,1601310969,TRUE,0,0,0.435214758,6,TRUE,FALSE,TRUE,7.65612E+16,23,1,1314,1247,57,1601486751,,
12,Sands of Salzaar,76716086,english,Very fun. Combat is rewarding,1601306521,1601306521,TRUE,1,0,0.519999981,0,TRUE,FALSE,TRUE,7.65612E+16,197,15,1095,1095,588,1601650454,,
13,Sands of Salzaar,76710121,english,"Great fun - completely playable, but looking forward for the final version",1601298969,1601298969,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,146,6,1154,686,1154,1601195358,,
14,Sands of Salzaar,76699280,english,"Great concept, needs a ton of work to be great though.  Only buy if you are happy with unpolished stuff",1601277820,1601277820,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,205,6,731,731,731,1601277784,,
15,Sands of Salzaar,76698116,english,Obsessed.,1601275041,1601275041,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,17,3,3537,3433,3311,1601703768,,
